Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),168
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,שפיצר
Total Monthly Payments,168
Total Mortgage Interest,523211.80
Extraction Timestamp,20250729_033001
Monthly Income,"12,000.00"
Total Investment Amount,"210,612.26"
Total Investment Final Value,"451,059.13"
Total Investment Profit After Tax,"120,871.13"
Effective Annual Return After Tax,4.89%
Weighted Monthly Payment (30 years),"9,927.35"
Weighted Cost (should be ~0),-0.52
Weighted Investment Profit,"855,195.96"
Weighted Calculation Converged,Yes
