Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),288
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,511769.59
Extraction Timestamp,20250727_150735
Monthly Income,"12,000.00"
Total Investment Amount,"1,264,137.93"
Total Investment Final Value,"3,603,186.24"
Total Investment Profit After Tax,"1,261,685.63"
Effective Annual Return After Tax,3.92%
Weighted Monthly Payment (30 years),"8,691.97"
Weighted Cost (should be ~0),-0.33
Weighted Investment Profit,"1,191,861.75"
Weighted Calculation Converged,Yes
