Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),348
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,745798.95
Extraction Timestamp,20250727_161453
Monthly Income,"12,000.00"
Total Investment Amount,"1,835,049.77"
Total Investment Final Value,"6,166,243.30"
Total Investment Profit After Tax,"2,414,251.84"
Effective Annual Return After Tax,3.77%
Weighted Monthly Payment (30 years),"8,501.40"
Weighted Cost (should be ~0),0.23
Weighted Investment Profit,"1,340,950.46"
Weighted Calculation Converged,Yes
