Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),216
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,שפיצר
Total Monthly Payments,216
Total Mortgage Interest,411815.41
Extraction Timestamp,20250729_045443
Monthly Income,"12,000.00"
Total Investment Amount,"886,642.27"
Total Investment Final Value,"1,933,268.86"
Total Investment Profit After Tax,"537,655.47"
Effective Annual Return After Tax,3.86%
Weighted Monthly Payment (30 years),"7,819.56"
Weighted Cost (should be ~0),0.74
Weighted Investment Profit,"705,358.47"
Weighted Calculation Converged,Yes
