Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.0
Loan Term (months),120
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,שפיצר
Total Monthly Payments,120
Total Mortgage Interest,306214.64
Extraction Timestamp,20250729_050535
Monthly Income,"12,000.00"
Total Investment Amount,"32,263.76"
Total Investment Final Value,"59,559.57"
Total Investment Profit After Tax,"13,313.75"
Effective Annual Return After Tax,5.50%
Weighted Monthly Payment (30 years),"9,322.48"
Weighted Cost (should be ~0),0.78
Weighted Investment Profit,"501,671.58"
Weighted Calculation Converged,Yes
