Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),120
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,321696.52
Extraction Timestamp,20250727_231823
Monthly Income,"12,000.00"
Total Investment Amount,"10,720.07"
Total Investment Final Value,"11,420.54"
Total Investment Profit After Tax,308.76
Effective Annual Return After Tax,0.54%
Weighted Monthly Payment (30 years),"9,512.97"
Weighted Cost (should be ~0),0.61
Weighted Investment Profit,"489,120.23"
Weighted Calculation Converged,Yes
