Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),144
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,411155.91
Extraction Timestamp,20250728_001512
Monthly Income,"12,000.00"
Total Investment Amount,"31,772.83"
Total Investment Final Value,"43,304.14"
Total Investment Profit After Tax,"5,546.43"
Effective Annual Return After Tax,2.24%
Weighted Monthly Payment (30 years),"10,092.34"
Weighted Cost (should be ~0),-0.31
Weighted Investment Profit,"696,226.86"
Weighted Calculation Converged,Yes
