Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),276
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,413300.05
Extraction Timestamp,20250727_184158
Monthly Income,"12,000.00"
Total Investment Amount,"1,596,167.89"
Total Investment Final Value,"3,964,576.60"
Total Investment Profit After Tax,"1,258,084.34"
Effective Annual Return After Tax,3.53%
Weighted Monthly Payment (30 years),"7,109.10"
Weighted Cost (should be ~0),0.33
Weighted Investment Profit,"715,832.44"
Weighted Calculation Converged,Yes
