Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),240
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,592896.31
Extraction Timestamp,20250727_200014
Monthly Income,"12,000.00"
Total Investment Amount,"788,016.14"
Total Investment Final Value,"1,789,120.11"
Total Investment Profit After Tax,"521,468.14"
Effective Annual Return After Tax,3.65%
Weighted Monthly Payment (30 years),"9,626.52"
Weighted Cost (should be ~0),-0.86
Weighted Investment Profit,"1,091,983.00"
Weighted Calculation Converged,Yes
