Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.0
Loan Term (months),336
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,379696.84
Extraction Timestamp,20250727_182045
Monthly Income,"12,000.00"
Total Investment Amount,"2,084,178.20"
Total Investment Final Value,"6,847,314.98"
Total Investment Profit After Tax,"2,638,829.97"
Effective Annual Return After Tax,3.83%
Weighted Monthly Payment (30 years),"6,730.73"
Weighted Cost (should be ~0),-0.16
Weighted Investment Profit,"947,821.63"
Weighted Calculation Converged,Yes
