Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.0
Loan Term (months),132
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,287684.68
Extraction Timestamp,20250728_092726
Monthly Income,"12,000.00"
Total Investment Amount,"238,826.29"
Total Investment Final Value,"319,020.85"
Total Investment Profit After Tax,"37,721.83"
Effective Annual Return After Tax,2.29%
Weighted Monthly Payment (30 years),"8,225.44"
Weighted Cost (should be ~0),-0.80
Weighted Investment Profit,"345,172.91"
Weighted Calculation Converged,Yes
