Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),312
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,1027231.19
Extraction Timestamp,20250727_173930
Monthly Income,"12,000.00"
Total Investment Amount,"1,009,285.81"
Total Investment Final Value,"3,023,620.64"
Total Investment Profit After Tax,"1,101,841.60"
Effective Annual Return After Tax,3.79%
Weighted Monthly Payment (30 years),"11,053.59"
Weighted Cost (should be ~0),0.08
Weighted Investment Profit,"1,734,714.27"
Weighted Calculation Converged,Yes
