Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),144
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,268145.16
Extraction Timestamp,20250727_175850
Monthly Income,"12,000.00"
Total Investment Amount,"174,783.58"
Total Investment Final Value,"292,991.48"
Total Investment Profit After Tax,"57,658.60"
Effective Annual Return After Tax,3.81%
Weighted Monthly Payment (30 years),"9,031.52"
Weighted Cost (should be ~0),0.30
Weighted Investment Profit,"553,216.72"
Weighted Calculation Converged,Yes
