Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),360
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,474931.11
Extraction Timestamp,20250728_085929
Monthly Income,"12,000.00"
Total Investment Amount,"2,427,894.32"
Total Investment Final Value,"8,396,208.81"
Total Investment Profit After Tax,"3,344,520.52"
Effective Annual Return After Tax,3.73%
Weighted Monthly Payment (30 years),"6,457.97"
Weighted Cost (should be ~0),0.12
Weighted Investment Profit,"892,105.80"
Weighted Calculation Converged,Yes
