Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),336
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,1035950.50
Extraction Timestamp,20250727_194725
Monthly Income,"12,000.00"
Total Investment Amount,"1,211,212.44"
Total Investment Final Value,"4,069,922.36"
Total Investment Profit After Tax,"1,588,961.22"
Effective Annual Return After Tax,3.90%
Weighted Monthly Payment (30 years),"10,715.19"
Weighted Cost (should be ~0),-0.27
Weighted Investment Profit,"1,820,787.30"
Weighted Calculation Converged,Yes
