Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),288
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,980891.72
Extraction Timestamp,20250728_002144
Monthly Income,"12,000.00"
Total Investment Amount,"795,015.80"
Total Investment Final Value,"2,185,511.18"
Total Investment Profit After Tax,"749,615.17"
Effective Annual Return After Tax,3.78%
Weighted Monthly Payment (30 years),"11,326.53"
Weighted Cost (should be ~0),0.31
Weighted Investment Profit,"1,660,984.51"
Weighted Calculation Converged,Yes
