Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),144
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,236031.21
Extraction Timestamp,20250727_191433
Monthly Income,"12,000.00"
Total Investment Amount,"429,079.54"
Total Investment Final Value,"638,691.25"
Total Investment Profit After Tax,"100,817.95"
Effective Annual Return After Tax,2.91%
Weighted Monthly Payment (30 years),"7,551.54"
Weighted Cost (should be ~0),0.05
Weighted Investment Profit,"298,920.51"
Weighted Calculation Converged,Yes
