Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.25
Loan Term (months),168
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,185299.11
Extraction Timestamp,20250727_172643
Monthly Income,"12,000.00"
Total Investment Amount,"567,865.28"
Total Investment Final Value,"1,000,165.64"
Total Investment Profit After Tax,"213,855.66"
Effective Annual Return After Tax,3.58%
Weighted Monthly Payment (30 years),"7,648.22"
Weighted Cost (should be ~0),0.09
Weighted Investment Profit,"448,134.81"
Weighted Calculation Converged,Yes
