Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),6.0
Loan Term (months),144
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,397078.18
Extraction Timestamp,20250727_185658
Monthly Income,"12,000.00"
Total Investment Amount,"185,592.92"
Total Investment Final Value,"246,792.72"
Total Investment Profit After Tax,"28,803.48"
Effective Annual Return After Tax,2.07%
Weighted Monthly Payment (30 years),"9,220.56"
Weighted Cost (should be ~0),-0.89
Weighted Investment Profit,"542,406.19"
Weighted Calculation Converged,Yes
