Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.0
Loan Term (months),312
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,298550.16
Extraction Timestamp,20250727_154919
Monthly Income,"12,000.00"
Total Investment Amount,"2,221,816.77"
Total Investment Final Value,"6,297,498.47"
Total Investment Profit After Tax,"2,214,862.07"
Effective Annual Return After Tax,3.59%
Weighted Monthly Payment (30 years),"5,635.78"
Weighted Cost (should be ~0),-0.30
Weighted Investment Profit,"522,182.93"
Weighted Calculation Converged,Yes
