Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),6.0
Loan Term (months),192
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,570775.16
Extraction Timestamp,20250727_195812
Monthly Income,"12,000.00"
Total Investment Amount,"448,548.95"
Total Investment Final Value,"774,010.28"
Total Investment Profit After Tax,"162,176.86"
Effective Annual Return After Tax,3.00%
Weighted Monthly Payment (30 years),"9,778.29"
Weighted Cost (should be ~0),-0.85
Weighted Investment Profit,"855,450.20"
Weighted Calculation Converged,Yes
