Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),324
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,311654.95
Extraction Timestamp,20250727_155037
Monthly Income,"12,000.00"
Total Investment Amount,"2,342,895.65"
Total Investment Final Value,"6,948,837.15"
Total Investment Profit After Tax,"2,521,882.49"
Effective Annual Return After Tax,3.61%
Weighted Monthly Payment (30 years),"5,579.05"
Weighted Cost (should be ~0),0.20
Weighted Investment Profit,"545,104.55"
Weighted Calculation Converged,Yes
