Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),192
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,314368.74
Extraction Timestamp,20250727_154758
Monthly Income,"12,000.00"
Total Investment Amount,"810,290.88"
Total Investment Final Value,"1,465,827.65"
Total Investment Profit After Tax,"328,096.92"
Effective Annual Return After Tax,3.27%
Weighted Monthly Payment (30 years),"7,569.87"
Weighted Cost (should be ~0),0.09
Weighted Investment Profit,"493,709.21"
Weighted Calculation Converged,Yes
