Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),312
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,905858.72
Extraction Timestamp,20250727_192631
Monthly Income,"12,000.00"
Total Investment Amount,"1,205,884.26"
Total Investment Final Value,"3,541,526.85"
Total Investment Profit After Tax,"1,274,819.26"
Effective Annual Return After Tax,3.72%
Weighted Monthly Payment (30 years),"10,194.23"
Weighted Cost (should be ~0),-0.03
Weighted Investment Profit,"1,538,115.71"
Weighted Calculation Converged,Yes
