Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),216
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,216328.85
Extraction Timestamp,20250727_195020
Monthly Income,"12,000.00"
Total Investment Amount,"1,279,605.05"
Total Investment Final Value,"2,524,610.48"
Total Investment Profit After Tax,"633,897.51"
Effective Annual Return After Tax,3.34%
Weighted Monthly Payment (30 years),"6,084.91"
Weighted Cost (should be ~0),-0.19
Weighted Investment Profit,"312,394.76"
Weighted Calculation Converged,Yes
