Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),264
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,446409.39
Extraction Timestamp,20250727_192157
Monthly Income,"12,000.00"
Total Investment Amount,"1,602,647.23"
Total Investment Final Value,"3,647,380.40"
Total Investment Profit After Tax,"1,072,788.72"
Effective Annual Return After Tax,3.32%
Weighted Monthly Payment (30 years),"6,862.86"
Weighted Cost (should be ~0),0.28
Weighted Investment Profit,"565,353.05"
Weighted Calculation Converged,Yes
