Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.25
Loan Term (months),312
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,471892.20
Extraction Timestamp,20250727_155323
Monthly Income,"12,000.00"
Total Investment Amount,"2,098,044.75"
Total Investment Final Value,"5,770,906.83"
Total Investment Profit After Tax,"1,990,802.04"
Effective Annual Return After Tax,3.48%
Weighted Monthly Payment (30 years),"6,473.88"
Weighted Cost (should be ~0),0.84
Weighted Investment Profit,"645,956.10"
Weighted Calculation Converged,Yes
