Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),348
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,936080.04
Extraction Timestamp,20250728_085803
Monthly Income,"12,000.00"
Total Investment Amount,"1,883,911.39"
Total Investment Final Value,"5,793,365.18"
Total Investment Profit After Tax,"2,163,847.52"
Effective Annual Return After Tax,3.47%
Weighted Monthly Payment (30 years),"8,930.72"
Weighted Cost (should be ~0),0.79
Weighted Investment Profit,"1,292,089.40"
Weighted Calculation Converged,Yes
