Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),108
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,115129.07
Extraction Timestamp,20250727_181120
Monthly Income,"12,000.00"
Total Investment Amount,"19,694.22"
Total Investment Final Value,"33,866.24"
Total Investment Profit After Tax,"6,826.43"
Effective Annual Return After Tax,5.39%
Weighted Monthly Payment (30 years),"8,410.77"
Weighted Cost (should be ~0),0.05
Weighted Investment Profit,"308,955.55"
Weighted Calculation Converged,Yes
