Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.25
Loan Term (months),288
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,443206.20
Extraction Timestamp,20250727_161029
Monthly Income,"12,000.00"
Total Investment Amount,"1,808,492.47"
Total Investment Final Value,"4,584,360.34"
Total Investment Profit After Tax,"1,482,735.66"
Effective Annual Return After Tax,3.46%
Weighted Monthly Payment (30 years),"6,761.07"
Weighted Cost (should be ~0),-0.38
Weighted Investment Profit,"647,507.15"
Weighted Calculation Converged,Yes
