Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.0
Loan Term (months),144
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,342369.29
Extraction Timestamp,20250727_183707
Monthly Income,"12,000.00"
Total Investment Amount,"180,721.41"
Total Investment Final Value,"266,447.04"
Total Investment Profit After Tax,"41,230.12"
Effective Annual Return After Tax,2.83%
Weighted Monthly Payment (30 years),"9,140.08"
Weighted Cost (should be ~0),-0.03
Weighted Investment Profit,"547,278.56"
Weighted Calculation Converged,Yes
