Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),216
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,230606.89
Extraction Timestamp,20250727_191126
Monthly Income,"12,000.00"
Total Investment Amount,"924,623.11"
Total Investment Final Value,"1,982,005.68"
Total Investment Profit After Tax,"542,555.83"
Effective Annual Return After Tax,3.77%
Weighted Monthly Payment (30 years),"7,666.05"
Weighted Cost (should be ~0),0.72
Weighted Investment Profit,"667,377.61"
Weighted Calculation Converged,Yes
