Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),168
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,167242.45
Extraction Timestamp,20250727_184913
Monthly Income,"12,000.00"
Total Investment Amount,"556,934.42"
Total Investment Final Value,"995,310.88"
Total Investment Profit After Tax,"217,141.30"
Effective Annual Return After Tax,3.67%
Weighted Monthly Payment (30 years),"7,667.58"
Weighted Cost (should be ~0),-0.36
Weighted Investment Profit,"459,065.22"
Weighted Calculation Converged,Yes
