Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),300
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,300
Total Mortgage Interest,515680.85
Extraction Timestamp,20250727_231850
Monthly Income,"12,000.00"
Total Investment Amount,"1,484,441.14"
Total Investment Final Value,"4,288,263.07"
Total Investment Profit After Tax,"1,520,489.05"
Effective Annual Return After Tax,3.81%
Weighted Monthly Payment (30 years),"8,213.29"
Weighted Cost (should be ~0),-0.39
Weighted Investment Profit,"1,115,558.47"
Weighted Calculation Converged,Yes
