Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),312
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,560307.92
Extraction Timestamp,20250727_233316
Monthly Income,"12,000.00"
Total Investment Amount,"1,476,209.08"
Total Investment Final Value,"4,576,823.49"
Total Investment Profit After Tax,"1,697,235.41"
Effective Annual Return After Tax,3.92%
Weighted Monthly Payment (30 years),"8,532.92"
Weighted Cost (should be ~0),0.44
Weighted Investment Profit,"1,267,791.36"
Weighted Calculation Converged,Yes
