Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),336
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,630622.22
Extraction Timestamp,20250727_184820
Monthly Income,"12,000.00"
Total Investment Amount,"2,212,380.12"
Total Investment Final Value,"6,548,805.16"
Total Investment Profit After Tax,"2,382,526.31"
Effective Annual Return After Tax,3.47%
Weighted Monthly Payment (30 years),"7,059.72"
Weighted Cost (should be ~0),-0.58
Weighted Investment Profit,"819,619.30"
Weighted Calculation Converged,Yes
