Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),192
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,299119.53
Extraction Timestamp,20250727_232736
Monthly Income,"12,000.00"
Total Investment Amount,"627,191.76"
Total Investment Final Value,"1,218,961.13"
Total Investment Profit After Tax,"298,315.39"
Effective Annual Return After Tax,3.69%
Weighted Monthly Payment (30 years),"8,383.82"
Weighted Cost (should be ~0),0.18
Weighted Investment Profit,"676,808.43"
Weighted Calculation Converged,Yes
