Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),276
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,777104.90
Extraction Timestamp,20250728_102721
Monthly Income,"12,000.00"
Total Investment Amount,"1,182,399.97"
Total Investment Final Value,"2,801,003.44"
Total Investment Profit After Tax,"856,602.66"
Effective Annual Return After Tax,3.34%
Weighted Monthly Payment (30 years),"9,429.08"
Weighted Cost (should be ~0),0.30
Weighted Investment Profit,"1,129,600.33"
Weighted Calculation Converged,Yes
