Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.0
Loan Term (months),204
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,214802.59
Extraction Timestamp,20250727_191005
Monthly Income,"12,000.00"
Total Investment Amount,"826,360.80"
Total Investment Final Value,"1,695,289.42"
Total Investment Profit After Tax,"442,093.72"
Effective Annual Return After Tax,3.76%
Weighted Monthly Payment (30 years),"7,695.90"
Weighted Cost (should be ~0),-0.64
Weighted Investment Profit,"621,638.56"
Weighted Calculation Converged,Yes
