Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),156
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,355931.00
Extraction Timestamp,20250727_193814
Monthly Income,"12,000.00"
Total Investment Amount,"291,831.07"
Total Investment Final Value,"460,694.79"
Total Investment Profit After Tax,"82,242.31"
Effective Annual Return After Tax,3.09%
Weighted Monthly Payment (30 years),"8,992.22"
Weighted Cost (should be ~0),0.77
Weighted Investment Profit,"580,169.70"
Weighted Calculation Converged,Yes
