Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.0
Loan Term (months),264
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,267883.79
Extraction Timestamp,20250727_172819
Monthly Income,"12,000.00"
Total Investment Amount,"1,565,957.64"
Total Investment Final Value,"3,815,161.79"
Total Investment Profit After Tax,"1,187,764.00"
Effective Annual Return After Tax,3.61%
Weighted Monthly Payment (30 years),"6,554.28"
Weighted Cost (should be ~0),-0.73
Weighted Investment Profit,"602,041.63"
Weighted Calculation Converged,Yes
