Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),348
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,778018.32
Extraction Timestamp,20250727_230926
Monthly Income,"12,000.00"
Total Investment Amount,"1,854,636.65"
Total Investment Final Value,"6,125,134.50"
Total Investment Profit After Tax,"2,377,444.08"
Effective Annual Return After Tax,3.71%
Weighted Monthly Payment (30 years),"8,542.60"
Weighted Cost (should be ~0),-0.69
Weighted Investment Profit,"1,321,362.66"
Weighted Calculation Converged,Yes
