Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),168
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,שפיצר
Total Monthly Payments,168
Total Mortgage Interest,247072.06
Extraction Timestamp,20250729_012520
Monthly Income,"12,000.00"
Total Investment Amount,"620,906.73"
Total Investment Final Value,"1,103,530.00"
Total Investment Profit After Tax,"238,908.97"
Effective Annual Return After Tax,3.64%
Weighted Monthly Payment (30 years),"7,270.36"
Weighted Cost (should be ~0),-0.90
Weighted Investment Profit,"395,092.37"
Weighted Calculation Converged,Yes
