Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),108
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,218814.35
Extraction Timestamp,20250729_015108
Monthly Income,"12,000.00"
Total Investment Amount,"11,502.09"
Total Investment Final Value,"12,340.61"
Total Investment Profit After Tax,370.41
Effective Annual Return After Tax,0.67%
Weighted Monthly Payment (30 years),"8,682.49"
Weighted Cost (should be ~0),0.81
Weighted Investment Profit,"325,595.30"
Weighted Calculation Converged,Yes
