Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),336
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,591208.33
Extraction Timestamp,20250727_194516
Monthly Income,"12,000.00"
Total Investment Amount,"2,251,794.00"
Total Investment Final Value,"6,703,752.63"
Total Investment Profit After Tax,"2,447,193.69"
Effective Annual Return After Tax,3.49%
Weighted Monthly Payment (30 years),"6,841.66"
Weighted Cost (should be ~0),-0.02
Weighted Investment Profit,"780,205.97"
Weighted Calculation Converged,Yes
