Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),348
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,946974.31
Extraction Timestamp,20250727_194724
Monthly Income,"12,000.00"
Total Investment Amount,"1,494,632.10"
Total Investment Final Value,"5,160,481.64"
Total Investment Profit After Tax,"2,048,553.11"
Effective Annual Return After Tax,3.86%
Weighted Monthly Payment (30 years),"9,866.46"
Weighted Cost (should be ~0),-0.32
Weighted Investment Profit,"1,681,367.58"
Weighted Calculation Converged,Yes
