Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.25
Loan Term (months),252
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,254835.25
Extraction Timestamp,20250727_195158
Monthly Income,"12,000.00"
Total Investment Amount,"1,655,998.94"
Total Investment Final Value,"3,711,095.75"
Total Investment Profit After Tax,"1,072,513.34"
Effective Annual Return After Tax,3.42%
Weighted Monthly Payment (30 years),"5,828.24"
Weighted Cost (should be ~0),0.39
Weighted Investment Profit,"368,001.45"
Weighted Calculation Converged,Yes
