Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),252
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,660909.93
Extraction Timestamp,20250728_094424
Monthly Income,"12,000.00"
Total Investment Amount,"1,147,116.23"
Total Investment Final Value,"2,434,551.41"
Total Investment Profit After Tax,"668,406.08"
Effective Annual Return After Tax,3.18%
Weighted Monthly Payment (30 years),"8,748.66"
Weighted Cost (should be ~0),0.14
Weighted Investment Profit,"876,883.91"
Weighted Calculation Converged,Yes
