Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),324
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,576320.78
Extraction Timestamp,20250727_182604
Monthly Income,"12,000.00"
Total Investment Amount,"1,816,312.56"
Total Investment Final Value,"5,527,747.29"
Total Investment Profit After Tax,"2,037,170.66"
Effective Annual Return After Tax,3.70%
Weighted Monthly Payment (30 years),"7,787.24"
Weighted Cost (should be ~0),0.99
Weighted Investment Profit,"1,071,688.43"
Weighted Calculation Converged,Yes
