Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),156
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,393201.53
Extraction Timestamp,20250727_181832
Monthly Income,"12,000.00"
Total Investment Amount,"410,472.54"
Total Investment Final Value,"596,713.43"
Total Investment Profit After Tax,"89,454.22"
Effective Annual Return After Tax,2.51%
Weighted Monthly Payment (30 years),"8,460.26"
Weighted Cost (should be ~0),-0.76
Weighted Investment Profit,"461,526.71"
Weighted Calculation Converged,Yes
