Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),6.0
Loan Term (months),312
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,1034112.88
Extraction Timestamp,20250727_224346
Monthly Income,"12,000.00"
Total Investment Amount,"1,194,120.10"
Total Investment Final Value,"3,282,242.88"
Total Investment Profit After Tax,"1,133,849.98"
Effective Annual Return After Tax,3.48%
Weighted Monthly Payment (30 years),"10,584.30"
Weighted Cost (should be ~0),-0.06
Weighted Investment Profit,"1,549,879.84"
Weighted Calculation Converged,Yes
