Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),192
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,371127.78
Extraction Timestamp,20250727_180148
Monthly Income,"12,000.00"
Total Investment Amount,"802,049.47"
Total Investment Final Value,"1,412,538.55"
Total Investment Profit After Tax,"304,580.20"
Effective Annual Return After Tax,3.12%
Weighted Monthly Payment (30 years),"7,751.36"
Weighted Cost (should be ~0),-0.11
Weighted Investment Profit,"501,950.42"
Weighted Calculation Converged,Yes
