Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),192
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,403409.32
Extraction Timestamp,20250728_085931
Monthly Income,"12,000.00"
Total Investment Amount,"815,733.11"
Total Investment Final Value,"1,407,554.53"
Total Investment Profit After Tax,"294,456.05"
Effective Annual Return After Tax,3.00%
Weighted Monthly Payment (30 years),"7,779.38"
Weighted Cost (should be ~0),-0.38
Weighted Investment Profit,"488,266.51"
Weighted Calculation Converged,Yes
