Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),204
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,201776.96
Extraction Timestamp,20250727_174440
Monthly Income,"12,000.00"
Total Investment Amount,"964,392.90"
Total Investment Final Value,"1,905,840.02"
Total Investment Profit After Tax,"477,434.94"
Effective Annual Return After Tax,3.56%
Weighted Monthly Payment (30 years),"7,027.55"
Weighted Cost (should be ~0),-0.51
Weighted Investment Profit,"483,606.59"
Weighted Calculation Converged,Yes
