Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),300
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,300
Total Mortgage Interest,646491.66
Extraction Timestamp,20250727_190518
Monthly Income,"12,000.00"
Total Investment Amount,"1,619,466.24"
Total Investment Final Value,"4,290,501.22"
Total Investment Profit After Tax,"1,438,364.50"
Effective Annual Return After Tax,3.48%
Weighted Monthly Payment (30 years),"8,146.07"
Weighted Cost (should be ~0),0.30
Weighted Investment Profit,"980,534.06"
Weighted Calculation Converged,Yes
