Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.25
Loan Term (months),240
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,300993.43
Extraction Timestamp,20250727_183739
Monthly Income,"12,000.00"
Total Investment Amount,"1,045,684.86"
Total Investment Final Value,"2,474,658.85"
Total Investment Profit After Tax,"746,142.72"
Effective Annual Return After Tax,3.85%
Weighted Monthly Payment (30 years),"7,983.69"
Weighted Cost (should be ~0),-0.19
Weighted Investment Profit,"834,314.95"
Weighted Calculation Converged,Yes
