Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),96
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,96
Total Mortgage Interest,187960.05
Extraction Timestamp,20250727_155944
Monthly Income,"12,000.00"
Total Investment Amount,"4,127.69"
Total Investment Final Value,"4,274.15"
Total Investment Profit After Tax,63.99
Effective Annual Return After Tax,0.37%
Weighted Monthly Payment (30 years),"8,414.65"
Weighted Cost (should be ~0),-0.14
Weighted Investment Profit,"238,032.52"
Weighted Calculation Converged,Yes
