Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),108
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,144054.26
Extraction Timestamp,20250727_174330
Monthly Income,"12,000.00"
Total Investment Amount,"65,642.65"
Total Investment Final Value,"84,852.85"
Total Investment Profit After Tax,"8,950.19"
Effective Annual Return After Tax,2.48%
Weighted Monthly Payment (30 years),"7,935.34"
Weighted Cost (should be ~0),0.37
Weighted Investment Profit,"230,357.72"
Weighted Calculation Converged,Yes
