Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),156
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,192335.44
Extraction Timestamp,20250727_183237
Monthly Income,"12,000.00"
Total Investment Amount,"574,885.30"
Total Investment Final Value,"921,950.61"
Total Investment Profit After Tax,"169,218.34"
Effective Annual Return After Tax,3.20%
Weighted Monthly Payment (30 years),"7,168.76"
Weighted Cost (should be ~0),0.62
Weighted Investment Profit,"297,115.32"
Weighted Calculation Converged,Yes
