Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),348
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,988009.85
Extraction Timestamp,20250728_092545
Monthly Income,"12,000.00"
Total Investment Amount,"1,718,487.40"
Total Investment Final Value,"5,411,084.50"
Total Investment Profit After Tax,"2,048,716.28"
Effective Annual Return After Tax,3.55%
Weighted Monthly Payment (30 years),"9,465.57"
Weighted Cost (should be ~0),-0.85
Weighted Investment Profit,"1,457,511.75"
Weighted Calculation Converged,Yes
