Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),336
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,392579.77
Extraction Timestamp,20250727_155413
Monthly Income,"12,000.00"
Total Investment Amount,"2,256,266.90"
Total Investment Final Value,"7,131,388.06"
Total Investment Profit After Tax,"2,693,190.15"
Effective Annual Return After Tax,3.70%
Weighted Monthly Payment (30 years),"6,286.52"
Weighted Cost (should be ~0),0.54
Weighted Investment Profit,"775,733.63"
Weighted Calculation Converged,Yes
