Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),6.0
Loan Term (months),288
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,818226.83
Extraction Timestamp,20250727_180841
Monthly Income,"12,000.00"
Total Investment Amount,"1,433,471.84"
Total Investment Final Value,"3,387,775.73"
Total Investment Profit After Tax,"1,036,876.00"
Effective Annual Return After Tax,3.18%
Weighted Monthly Payment (30 years),"8,974.93"
Weighted Cost (should be ~0),-0.08
Weighted Investment Profit,"1,022,528.08"
Weighted Calculation Converged,Yes
