Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),204
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,258560.49
Extraction Timestamp,20250727_160535
Monthly Income,"12,000.00"
Total Investment Amount,"859,362.30"
Total Investment Final Value,"1,709,618.64"
Total Investment Profit After Tax,"431,493.89"
Effective Annual Return After Tax,3.59%
Weighted Monthly Payment (30 years),"7,617.53"
Weighted Cost (should be ~0),-0.85
Weighted Investment Profit,"588,636.85"
Weighted Calculation Converged,Yes
