Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),288
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,446312.46
Extraction Timestamp,20250727_190150
Monthly Income,"12,000.00"
Total Investment Amount,"1,638,533.72"
Total Investment Final Value,"4,301,067.02"
Total Investment Profit After Tax,"1,426,867.29"
Effective Annual Return After Tax,3.60%
Weighted Monthly Payment (30 years),"7,324.50"
Weighted Cost (should be ~0),-0.44
Weighted Investment Profit,"817,465.84"
Weighted Calculation Converged,Yes
